,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
336,1630227,Daishen,Nix,Daishen Nix,"Nix, Daishen",D. Nix,daishen-nix,2002-02-13T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-4,226,0,15,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,daishen_nix,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
337,1630192,Zeke,Nnaji,Zeke Nnaji,"Nnaji, Zeke",Z. Nnaji,zeke-nnaji,2001-01-09T00:00:00,Arizona,USA,Arizona/USA,6-9,240,1,22,Forward-Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,zeke_nnaji,2020,2021,N,Y,Y,2020,1,22,N
338,203457,Nerlens,Noel,Nerlens Noel,"Noel, Nerlens",N. Noel,nerlens-noel,1994-04-10T00:00:00,Kentucky,USA,Kentucky/USA,6-11,220,7,3,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,nerlens_noel,2013,2021,N,Y,Y,2013,1,6,N
339,1629669,Jaylen,Nowell,Jaylen Nowell,"Nowell, Jaylen",J. Nowell,jaylen-nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,6-4,201,2,4,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaylen_nowell,2019,2021,Y,Y,Y,2019,2,43,N
340,1628373,Frank,Ntilikina,Frank Ntilikina,"Ntilikina, Frank",F. Ntilikina,frank-ntilikina,1998-07-28T00:00:00,Strasbourg IG,France,Strasbourg IG/France,6-4,200,4,21,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,frank_ntilikina,2017,2021,N,Y,Y,2017,1,8,N
341,1629134,Kendrick,Nunn,Kendrick Nunn,"Nunn, Kendrick",K. Nunn,kendrick-nunn,1995-08-03T00:00:00,Oakland,USA,Oakland/USA,6-2,190,2,12,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,kendrick_nunn,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
342,203994,Jusuf,Nurkic,Jusuf Nurkic,"Nurkic, Jusuf",J. Nurkic,jusuf-nurkic,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-11,290,7,27,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jusuf_nurkic,2014,2021,N,Y,Y,2014,1,16,N
343,1628021,David,Nwaba,David Nwaba,"Nwaba, David",D. Nwaba,david-nwaba,1993-01-14T00:00:00,Cal Poly,USA,Cal Poly/USA,6-5,219,5,2,Guard-Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,david_nwaba,2016,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
344,1629670,Jordan,Nwora,Jordan Nwora,"Nwora, Jordan",J. Nwora,jordan-nwora,1998-09-09T00:00:00,Louisville,USA,Louisville/USA,6-8,225,1,13,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,jordan_nwora,2020,2021,Y,Y,Y,2020,2,45,N
345,1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,royce-oneale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-5,226,4,23,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,royce_o'neale,2017,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
346,1629643,Chuma,Okeke,Chuma Okeke,"Okeke, Chuma",C. Okeke,chuma-okeke,1998-08-18T00:00:00,Auburn,USA,Auburn/USA,6-6,229,1,3,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,chuma_okeke,2020,2021,N,Y,Y,2019,1,16,N
347,1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213,3,20,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_okogie,2018,2021,N,Y,Y,2018,1,20,N
348,1630168,Onyeka,Okongwu,Onyeka Okongwu,"Okongwu, Onyeka",O. Okongwu,onyeka-okongwu,2000-12-11T00:00:00,Southern California,USA,Southern California/USA,6-8,240,1,17,Forward-Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,onyeka_okongwi,2020,2021,Y,Y,Y,2020,1,6,N
349,1630171,Isaac,Okoro,Isaac Okoro,"Okoro, Isaac",I. Okoro,isaac-okoro,2001-01-26T00:00:00,Auburn,USA,Auburn/USA,6-5,225,1,35,Forward-Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,isaac_okoro,2020,2021,N,Y,Y,2020,1,5,N
350,203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-4,213,8,4,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,victor_oladipo,2013,2021,N,Y,Y,2013,1,2,N
351,203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-11,240,8,13,Forward-Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,kelly_olynyk,2013,2021,N,Y,Y,2013,1,13,N
352,1626224,Cedi,Osman,Cedi Osman,"Osman, Cedi",C. Osman,cedi-osman,1995-04-08T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,230,4,16,Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,cedi_osman,2017,2021,Y,Y,Y,2015,2,31,N
353,1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-6,203,6,12,Forward-Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,kelly_oubre_jr,2015,2021,N,Y,Y,2015,1,15,N
354,1629672,Eric,Paschall,Eric Paschall,"Paschall, Eric",E. Paschall,eric-paschall,1996-11-04T00:00:00,Villanova,USA,Villanova/USA,6-6,255,2,0,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,eric_paschall,2019,2021,N,Y,Y,2019,2,41,N
355,101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,16,3,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,chris_paul,2005,2021,N,Y,Y,2005,1,4,Y
356,1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,cameron-payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-1,183,6,15,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,cameron_payne,2015,2021,Y,Y,Y,2015,1,14,N
357,203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,elfrid-payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisana-Lafayette/USA,6-3,195,7,2,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,elfrid_payton,2014,2021,N,Y,Y,2014,1,10,N
358,1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-3,195,5,0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gary_payton_ii,2016,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
359,1630691,Jamorko,Pickett,Jamorko Pickett,"Pickett, Jamorko",J. Pickett,jamorko-pickett,1997-12-24T00:00:00,Georgetown,USA,Georgetown/USA,6-9,206,0,24,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jamorko_pickett,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
360,1629033,Theo,Pinson,Theo Pinson,"Pinson, Theo",T. Pinson,theo-pinson,1995-11-05T00:00:00,North Carolina,USA,North Carolina/USA,6-5,212,3,1,Guard-Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,theo_pinson,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
361,203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-11,254,8,24,Forward-Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,mason_plumlee,2013,2021,N,Y,Y,2013,1,22,N
362,1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-1,245,5,25,Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,jakob_poeltl,2016,2021,Y,Y,Y,2016,1,9,N
363,1630197,Aleksej,Pokusevski,Aleksej Pokusevski,"Pokusevski, Aleksej",A. Pokusevski,aleksej-pokusevski,2001-12-26T00:00:00,Olympiacos,Serbia,Olympiacos/Serbia,7-0,190,1,17,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,aleksej_pokusevski,2020,2021,Y,Y,Y,2020,1,17,N
364,1630582,Yves,Pons,Yves Pons,"Pons, Yves",Y. Pons,yves-pons,1999-05-07T00:00:00,Tennessee,France,Tennessee/France,6-5,206,0,5,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,yves_pons,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
365,1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,2,3,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jordan_poole,2019,2021,Y,Y,Y,2019,1,28,N
366,1629645,Kevin,Porter Jr.,Kevin Porter Jr.,"Porter Jr., Kevin",K. Porter Jr.,kevin-porter-jr,2000-05-04T00:00:00,Southern California,USA,Southern California/USA,6-4,203,2,3,Guard-Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,kevin_porter_jr,2019,2021,Y,Y,Y,2019,1,30,N
367,1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218,2,1,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,michael_porter_jr,2018,2021,N,Y,Y,2018,1,14,N
368,203490,Otto,Porter Jr.,Otto Porter Jr.,"Porter Jr., Otto",O. Porter Jr.,otto-porter-jr,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,6-8,198,8,32,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,otto_porter_jr,2013,2021,N,Y,Y,2013,1,3,N
369,1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-10,250,6,9,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015,2021,Y,Y,Y,2015,1,22,N
370,204001,Kristaps,Porzingis,Kristaps Porzingis,"Porzingis, Kristaps",K. Porzingis,kristaps-porzingis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-3,240,5,6,Forward-Center,Active,Y,1610612764,Wizards,WAS,wizards,Washington,kristaps_porzingis,2015,2021,N,Y,Y,2015,1,4,N
371,203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240,7,7,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014,2021,Y,Y,Y,2014,2,45,N
372,1629619,Myles,Powell,Myles Powell,"Powell, Myles",M. Powell,myles-powell,1997-07-07T00:00:00,Seton Hall,USA,Seton Hall/USA,6-2,195,0,5,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,myles_powell,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
373,1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,norman-powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-3,215,6,24,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,norman_powell,2015,2021,Y,Y,Y,2015,2,46,N
374,1630563,Joshua,Primo,Joshua Primo,"Primo, Joshua",J. Primo,joshua-primo,2002-12-24T00:00:00,Alabama,Canada,Alabama/Canada,6-4,189,0,11,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,joshua_primo,2021,2021,Y,Y,Y,2021,1,12,N
375,1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218,5,12,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,taurean_prince,2016,2021,Y,Y,Y,2016,1,12,N
376,1630202,Payton,Pritchard,Payton Pritchard,"Pritchard, Payton",P. Pritchard,payton-pritchard,1998-01-28T00:00:00,Oregon,USA,Oregon/USA,6-1,195,1,11,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,payton_pritchard,2020,2021,N,Y,Y,2020,1,26,N
377,1630243,Trevelin,Queen,Trevelin Queen,"Queen, Trevelin",T. Queen,trevelin-queen,1997-02-25T00:00:00,New Mexico State,USA,New Mexico State/USA,6-6,190,0,21,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,trevelin_queen,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
378,1629674,Neemias,Queta,Neemias Queta,"Queta, Neemias",N. Queta,neemias-queta,1999-07-13T00:00:00,Utah State,Portugal,Utah State/Portugal,7-0,248,0,88,Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,neemias_queta,2021,2021,Y,Y,Y,2021,2,39,N
379,1630193,Immanuel,Quickley,Immanuel Quickley,"Quickley, Immanuel",I. Quickley,immanuel-quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-3,190,1,5,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,immanuel_quickley,2020,2021,N,Y,Y,2020,1,25,N
380,203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,250,7,30,Forward-Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,julius_randle,2014,2021,N,Y,Y,2014,1,7,N
381,1630559,Austin,Reaves,Austin Reaves,"Reaves, Austin",A. Reaves,austin-reaves,1998-05-29T00:00:00,Oklahoma,USA,Oklahoma/USA,6-5,197,0,15,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,austin_reaves,2021,2021,N,Y,Y,Undrafted,Undrafted,Undrafted,N
382,1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-8,217,2,21,Forward-Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,cameron_reddish,2019,2021,N,Y,Y,2019,1,10,N
383,1628432,Davon,Reed,Davon Reed,"Reed, Davon",D. Reed,davon-reed,1995-06-11T00:00:00,Miami,USA,Miami/USA,6-5,206,2,9,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,davon_reed,2017,2021,Y,Y,Y,2017,2,32,N
384,1630194,Paul,Reed,Paul Reed,"Reed, Paul",P. Reed,paul-reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,6-9,210,1,44,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,paul_reed,2020,2021,Y,Y,Y,2020,2,58,N
385,1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264,2,11,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
386,1630208,Nick,Richards,Nick Richards,"Richards, Nick",N. Richards,nick-richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,7-0,245,1,14,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,nick_richards,2020,2021,Y,Y,Y,2020,2,42,N
387,1626196,Josh,Richardson,Josh Richardson,"Richardson, Josh",J. Richardson,josh-richardson,1993-09-15T00:00:00,Tennessee,USA,Tennessee/USA,6-5,200,6,7,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,josh_richardson,2015,2021,Y,Y,Y,2015,2,40,N
388,203085,Austin,Rivers,Austin Rivers,"Rivers, Austin",A. Rivers,austin-rivers,1992-08-01T00:00:00,Duke,USA,Duke/USA,6-4,200,9,25,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,austin_rivers,2012,2021,N,Y,Y,2012,1,10,N
389,1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,3,55,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
390,1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,3,23,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2021,N,Y,Y,2018,2,36,N
391,1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,"Robinson-Earl, Jeremiah",J. Robinson-Earl,jeremiah-robinson-earl,2000-11-03T00:00:00,Villanova,USA,Villanova/USA,6-8,242,0,50,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,tmp_jeremiah_robinson-earl,2021,2021,Y,Y,Y,2021,2,32,N
392,1629676,Isaiah,Roby,Isaiah Roby,"Roby, Isaiah",I. Roby,isaiah-roby,1998-02-03T00:00:00,Nebraska-Lincoln,USA,Nebraska-Lincoln/USA,6-8,230,2,22,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,roby_isaiah,2019,2021,Y,Y,Y,2019,2,45,N
393,200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,rajon-rondo,1986-02-22T00:00:00,Kentucky,USA,Kentucky/USA,6-1,180,15,1,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,rajon_rondo,2006,2021,N,Y,Y,2006,1,21,N
394,201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,derrick-rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-2,200,12,4,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,derrick_rose,2008,2021,N,Y,Y,2008,1,1,N
395,203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,terrence-ross,1991-02-05T00:00:00,Washington,USA,Washington/USA,6-6,206,9,31,Guard-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,terrence_ross,2012,2021,N,Y,Y,2012,1,8,N
396,1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,6,3,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,terry_rozier,2015,2021,Y,Y,Y,2015,1,16,N
397,201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,ricky-rubio,1990-10-21T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-2,190,10,99,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,ricky_rubio,2011,2021,N,Y,Y,2009,1,5,N
398,1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-4,193,6,0,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,d'angelo_russell,2015,2021,N,Y,Y,2015,1,2,N
399,1630346,Matt,Ryan,Matt Ryan,"Ryan, Matt",M. Ryan,matt-ryan,1997-04-17T00:00:00,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,6-7,215,0,,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,matt_ryan,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
400,1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,6-11,240,5,10,Forward-Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,domantas_sabonis,2016,2021,N,Y,Y,2016,1,11,N
401,203967,Dario,Saric,Dario Saric,"Saric, Dario",D. Saric,dario-saric,1994-04-08T00:00:00,Anadolu Efes,Croatia,Anadolu Efes/Croatia,6-10,225,5,20,Forward-Center,Active,N,1610612756,Suns,PHX,suns,Phoenix,dario_saric,2016,2021,N,Y,Y,2014,1,12,N
402,203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,tomas-satoransky,1991-10-30T00:00:00,FC Barcelona,Czech Republic,FC Barcelona/Czech Republic,6-7,210,5,31,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,tomas_satoransky,2016,2021,N,Y,Y,2012,2,32,N
403,1630648,Jordan,Schakel,Jordan Schakel,"Schakel, Jordan",J. Schakel,jordan-schakel,1998-06-13T00:00:00,San Diego State,USA,San Diego State/USA,6-6,200,0,20,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jordan_schakel,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
404,1629678,Admiral,Schofield,Admiral Schofield,"Schofield, Admiral",A. Schofield,admiral-schofield,1997-03-30T00:00:00,Tennessee,United Kingdom,Tennessee/United Kingdom,6-5,241,1,25,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,admiral_schofield,2019,2021,Y,Y,Y,2019,2,42,N
405,203471,Dennis,Schroder,Dennis Schroder,"Schroder, Dennis",D. Schroder,dennis-schroder,1993-09-15T00:00:00,Braunschweig,Germany,Braunschweig/Germany,6-1,172,8,17,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,dennis_schroder,2013,2021,Y,Y,Y,2013,1,17,N
406,1630206,Jay,Scrubb,Jay Scrubb,"Scrubb, Jay",J. Scrubb,jay-scrubb,2000-09-01T00:00:00,John A. Logan,USA,John A. Logan/USA,6-5,220,1,0,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,jay_scrubb,2020,2021,Y,Y,Y,2020,2,55,N
407,1630578,Alperen,Sengun,Alperen Sengun,"Sengun, Alperen",A. Sengun,alperen-sengun,2002-07-25T00:00:00,Besiktas,Turkey,Besiktas/Turkey,6-10,243,0,28,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,alperen_sengun,2021,2021,N,Y,Y,2021,1,16,N
408,1629012,Collin,Sexton,Collin Sexton,"Sexton, Collin",C. Sexton,collin-sexton,1999-01-04T00:00:00,Alabama,USA,Alabama/USA,6-1,190,3,2,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,collin_sexton,2018,2021,N,Y,Y,2018,1,8,N
409,1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-4,190,3,14,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,landry_shamet,2018,2021,N,Y,Y,2018,1,26,N
410,1630549,Day'Ron,Sharpe,Day'Ron Sharpe,"Sharpe, Day'Ron",D. Sharpe,dayron-sharpe,2001-11-06T00:00:00,North Carolina,USA,North Carolina/USA,6-9,265,0,20,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dayron_sharpe,2021,2021,Y,Y,Y,2021,1,29,N
411,1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,pascal-siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-8,230,5,43,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,pascal_siakam,2016,2021,Y,Y,Y,2016,1,27,N
412,1627732,Ben,Simmons,Ben Simmons,"Simmons, Ben",B. Simmons,ben-simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-11,240,4,10,Guard-Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,ben_simmons,2016,2021,N,Y,Y,2016,1,1,N
413,1630250,Marko,Simonovic,Marko Simonovic,"Simonovic, Marko",M. Simonovic,marko-simonovic,1999-10-15T00:00:00,Mega Basket,Montenegro,Mega Basket/Montenegro,6-11,220,0,19,Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,marko_simonovic,2021,2021,Y,Y,Y,2020,2,44,N
414,1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,181,3,1,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,2018,2021,Y,Y,Y,2018,1,24,N
415,1630579,Jericho,Sims,Jericho Sims,"Sims, Jericho",J. Sims,jericho-sims,1998-10-20T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-9,250,0,45,Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,jericho_sims,2021,2021,Y,Y,Y,2021,2,58,N
416,1630606,Javonte,Smart,Javonte Smart,"Smart, Javonte",J. Smart,javonte-smart,1999-06-03T00:00:00,Louisiana State,USA,Louisiana State/USA,6-4,205,0,15,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,javonte_smart,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
417,203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-4,220,7,36,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,marcus_smart,2014,2021,Y,Y,Y,2014,1,6,N
418,202397,Ish,Smith,Ish Smith,"Smith, Ish",I. Smith,ish-smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,11,4,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,ish_smith,2010,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
419,1630188,Jalen,Smith,Jalen Smith,"Smith, Jalen",J. Smith,jalen-smith,2000-03-16T00:00:00,Maryland,USA,Maryland/USA,6-10,215,1,25,Forward-Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jalen_smith,2020,2021,Y,Y,Y,2020,1,10,N
